WARD,PRECINCT,house,suburb,apartment,retail,garage,urban,office,building,roof,porch,church,n_lightfoot_l_2019r,n_preckwinkle_t_2019r,Y
13.0,13.0,0.8,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.0,179,25,0.8603351955307262
13.0,14.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,24,0.8095238095238095
13.0,15.0,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,172,51,0.7034883720930233
13.0,16.0,0.8333333333333334,0.5,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,81,21,0.7407407407407407
13.0,17.0,0.375,0.375,0.125,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,152,25,0.8355263157894737
13.0,18.0,0.42857142857142855,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,141,27,0.8085106382978723
13.0,19.0,1.0,0.09090909090909091,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,111,27,0.7567567567567568
13.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,13,0.9064748201438849
13.0,21.0,0.5,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,240,26,0.8916666666666667
13.0,22.0,0.6,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,208,23,0.8894230769230769
13.0,24.0,0.42857142857142855,0.7142857142857143,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,138,18,0.8695652173913043
13.0,25.0,0.6,0.4,0.2,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,144,19,0.8680555555555556
13.0,26.0,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,142,20,0.8591549295774648
13.0,27.0,0.75,0.375,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,161,33,0.7950310559006211
13.0,28.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,17,0.839622641509434
13.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,28,0.7407407407407407
13.0,30.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,22,0.725
13.0,31.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,224,22,0.9017857142857143
13.0,32.0,0.75,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170,27,0.8411764705882353
13.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,25,0.8717948717948718
13.0,34.0,0.75,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,136,32,0.7647058823529411
13.0,35.0,0.6666666666666666,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,135,25,0.8148148148148148
13.0,36.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,90,11,0.8777777777777778
13.0,37.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,190,57,0.7
13.0,38.0,0.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,20,0.8907103825136612
13.0,39.0,0.75,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,131,28,0.7862595419847328
13.0,40.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,23,0.8435374149659864
13.0,41.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,35,0.7535211267605634
13.0,42.0,0.4,0.6,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,204,18,0.9117647058823529
13.0,43.0,0.7142857142857143,0.14285714285714285,0.0,0.42857142857142855,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,160,30,0.8125
13.0,44.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,32,0.7142857142857143
13.0,45.0,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,190,32,0.8315789473684211
13.0,46.0,0.4,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.0,147,34,0.7687074829931972
13.0,47.0,0.5,0.6666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,123,24,0.8048780487804879
13.0,48.0,0.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,21,0.874251497005988
14.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,27,0.9117647058823529
14.0,2.0,0.7272727272727273,0.0,0.0,0.2727272727272727,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,186,39,0.7903225806451613
14.0,3.0,0.7,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,104,32,0.6923076923076923
14.0,4.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,21,0.8970588235294118
14.0,5.0,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,133,43,0.6766917293233082
14.0,6.0,0.5,0.5,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,51,12,0.7647058823529411
14.0,7.0,0.6,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,36,0.7583892617449665
14.0,8.0,0.5,0.4,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,139,37,0.7338129496402878
14.0,9.0,0.5,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,267,39,0.8539325842696629
14.0,10.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,17,0.7875
14.0,11.0,1.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,63,12,0.8095238095238095
14.0,12.0,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,151,25,0.8344370860927153
14.0,13.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,37,0.6542056074766355
14.0,14.0,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,31,0.6352941176470588
14.0,15.0,0.75,0.375,0.0625,0.1875,0.625,0.0,0.0,0.0,0.0,0.0,0.0,115,23,0.8
14.0,16.0,0.8333333333333334,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,90,40,0.5555555555555556
14.0,17.0,0.25,0.375,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,108,22,0.7962962962962963
14.0,18.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,60,15,0.75
14.0,19.0,0.75,0.75,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,89,39,0.5617977528089888
14.0,20.0,0.75,0.375,0.125,0.5,0.625,0.0,0.0,0.0,0.0,0.0,0.0,73,14,0.8082191780821918
14.0,21.0,0.75,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,31,0.6593406593406593
14.0,22.0,0.8181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,191,40,0.7905759162303665
14.0,23.0,1.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132,31,0.7651515151515151
14.0,24.0,0.6363636363636364,0.7272727272727273,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,254,40,0.84251968503937
14.0,25.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,14,0.7971014492753623
14.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90,24,0.7333333333333333
14.0,27.0,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,130,34,0.7384615384615385
14.0,28.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,87,24,0.7241379310344828
14.0,29.0,0.8,0.8,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,108,26,0.7592592592592593
14.0,30.0,0.8571428571428571,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,61,10,0.8360655737704918
14.0,31.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,71,15,0.7887323943661971
15.0,1.0,0.5454545454545454,0.45454545454545453,0.0,0.8181818181818182,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,214,60,0.719626168224299
15.0,2.0,0.5,0.625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,50,0.5495495495495496
15.0,3.0,0.6666666666666666,0.1111111111111111,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,125,45,0.64
15.0,4.0,0.6923076923076923,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,170,77,0.5470588235294118
15.0,5.0,0.8,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,185,64,0.654054054054054
15.0,6.0,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,56,0.7171717171717171
15.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,57,0.5615384615384615
15.0,8.0,0.75,0.125,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,184,54,0.7065217391304348
15.0,9.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,248,61,0.7540322580645161
15.0,10.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,265,63,0.7622641509433963
15.0,11.0,0.7272727272727273,0.8181818181818182,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,193,78,0.5958549222797928
15.0,12.0,0.5,0.625,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,220,71,0.6772727272727272
15.0,13.0,0.5,0.5,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,166,44,0.7349397590361446
15.0,14.0,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,160,41,0.74375
15.0,15.0,0.7142857142857143,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,141,40,0.7163120567375887
15.0,16.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,75,0.6543778801843319
15.0,17.0,0.2,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,138,56,0.5942028985507246
15.0,18.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,101,49,0.5148514851485149
15.0,19.0,0.625,0.125,0.125,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,154,58,0.6233766233766234
15.0,20.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,127,70,0.44881889763779526
15.0,21.0,0.75,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,57,0.4519230769230769
15.0,22.0,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,45,0.64
15.0,23.0,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,46,0.6617647058823529
15.0,24.0,0.8333333333333334,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,131,37,0.7175572519083969
16.0,1.0,0.9,0.5,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,128,57,0.5546875
16.0,2.0,0.625,0.5,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,128,47,0.6328125
16.0,3.0,0.625,0.625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,46,0.5700934579439252
16.0,4.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,105,64,0.3904761904761905
16.0,5.0,0.6,0.4,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,82,33,0.5975609756097561
16.0,6.0,1.0,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,135,52,0.6148148148148148
16.0,7.0,0.8181818181818182,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,118,48,0.5932203389830508
16.0,8.0,1.0,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,63,34,0.4603174603174603
16.0,9.0,0.5,0.5,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,118,68,0.423728813559322
16.0,10.0,0.4,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,117,50,0.5726495726495726
16.0,11.0,0.7272727272727273,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,115,36,0.6869565217391305
16.0,12.0,0.5,0.375,0.125,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,90,44,0.5111111111111111
16.0,13.0,0.8888888888888888,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,75,37,0.5066666666666667
16.0,14.0,0.375,0.75,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,105,48,0.5428571428571428
16.0,15.0,0.2857142857142857,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,69,0.4732824427480916
16.0,16.0,0.875,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,150,59,0.6066666666666667
16.0,17.0,0.8,0.4,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,97,34,0.6494845360824743
16.0,18.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,74,0.3884297520661157
16.0,19.0,0.5,0.5,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,112,51,0.5446428571428571
16.0,20.0,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,37,0.6185567010309279
16.0,21.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,111,47,0.5765765765765766
16.0,22.0,0.2,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,33,0.7
16.0,23.0,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,105,34,0.6761904761904762
16.0,24.0,0.75,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,28,0.6705882352941176
16.0,25.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,148,76,0.4864864864864865
16.0,26.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,124,58,0.532258064516129
16.0,27.0,0.6,0.4,0.06666666666666667,0.2,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,112,40,0.6428571428571429
16.0,28.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,67,0.567741935483871
16.0,29.0,0.8,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,102,62,0.39215686274509803
16.0,30.0,0.7857142857142857,0.8571428571428571,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,50,0.5192307692307693
16.0,31.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,164,59,0.6402439024390244
16.0,32.0,0.5,0.8,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,35,0.6236559139784946
16.0,33.0,0.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,48,0.6
16.0,34.0,0.6428571428571429,0.5,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,107,48,0.5514018691588785
16.0,35.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,142,44,0.6901408450704225
16.0,36.0,0.4,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,86,44,0.4883720930232558
17.0,1.0,0.875,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,108,57,0.4722222222222222
17.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,161,60,0.6273291925465838
17.0,3.0,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,165,56,0.6606060606060606
17.0,4.0,0.2,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,198,92,0.5353535353535354
17.0,5.0,0.6363636363636364,0.5454545454545454,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,110,57,0.4818181818181818
17.0,6.0,0.6,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,38,0.6910569105691057
17.0,7.0,0.7272727272727273,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,95,32,0.6631578947368421
17.0,8.0,0.5,0.25,0.375,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,138,41,0.7028985507246377
17.0,9.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,112,65,0.41964285714285715
17.0,10.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,212,97,0.5424528301886793
17.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,49,0.5420560747663551
17.0,12.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,154,61,0.6038961038961039
17.0,13.0,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,140,68,0.5142857142857142
17.0,14.0,0.75,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,153,69,0.5490196078431373
17.0,15.0,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,149,79,0.4697986577181208
17.0,16.0,0.8,0.4,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,110,47,0.5727272727272728
17.0,17.0,0.75,0.75,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,145,52,0.6413793103448275
17.0,18.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,204,71,0.6519607843137255
17.0,19.0,0.9090909090909091,0.8181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,80,29,0.6375
17.0,20.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,195,84,0.5692307692307692
17.0,21.0,0.75,0.0,0.0,0.125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,208,119,0.42788461538461536
17.0,22.0,0.8,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,139,63,0.5467625899280576
17.0,23.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,48,0.5
17.0,24.0,0.4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0,195,72,0.6307692307692307
17.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100,39,0.61
17.0,26.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,164,78,0.524390243902439
17.0,27.0,0.25,0.125,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,146,59,0.5958904109589042
17.0,28.0,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,119,54,0.5462184873949579
17.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,59,0.6217948717948718
17.0,30.0,0.8571428571428571,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,91,25,0.7252747252747253
17.0,31.0,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,86,51,0.4069767441860465
17.0,32.0,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,45,0.6017699115044248
17.0,33.0,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,102,36,0.6470588235294118
17.0,34.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,56,0.44
17.0,35.0,0.3333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,115,47,0.591304347826087
17.0,36.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,150,73,0.5133333333333333
17.0,38.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,131,57,0.5648854961832062
17.0,39.0,1.0,0.4,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,153,82,0.46405228758169936
17.0,40.0,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,80,0.5266272189349113
17.0,41.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,195,91,0.5333333333333333
18.0,1.0,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,139,53,0.6187050359712231
18.0,2.0,0.875,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,120,33,0.725
18.0,3.0,1.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,163,43,0.7361963190184049
18.0,4.0,0.8,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,213,73,0.6572769953051644
18.0,5.0,1.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,111,40,0.6396396396396397
18.0,6.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,175,37,0.7885714285714286
18.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,164,54,0.6707317073170732
18.0,8.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,194,90,0.5360824742268041
18.0,9.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,73,0.6117021276595744
18.0,10.0,1.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,245,110,0.5510204081632653
18.0,11.0,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,144,41,0.7152777777777778
18.0,12.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,172,83,0.5174418604651163
18.0,13.0,0.8888888888888888,0.1111111111111111,0.0,0.2222222222222222,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,184,77,0.5815217391304348
18.0,14.0,0.8333333333333334,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,179,100,0.441340782122905
18.0,15.0,0.75,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,178,49,0.7247191011235955
18.0,17.0,1.0,0.2222222222222222,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,154,56,0.6363636363636364
18.0,18.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,164,87,0.4695121951219512
18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,75,0.5454545454545454
18.0,20.0,0.75,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,138,57,0.5869565217391305
18.0,21.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,227,95,0.5814977973568282
18.0,22.0,0.8,0.6,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,224,106,0.5267857142857143
18.0,23.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157,65,0.5859872611464968
18.0,24.0,0.8571428571428571,0.5714285714285714,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,152,20,0.868421052631579
